State,Year,Quarter,Brand,RegisteredUsers,AppOpens
chandigarh,2021,1,Apple,32907,7919533
chandigarh,2021,1,Realme,16641,7919533
chandigarh,2021,1,OnePlus,10995,7919533
chandigarh,2021,1,Motorola,7989,7919533
chandigarh,2021,1,Huawei,5854,7919533
chandigarh,2021,1,HMD Global,4591,7919533
chandigarh,2021,1,Others,30387,7919533
chandigarh,2021,2,Xiaomi,101761,4733924
chandigarh,2021,2,Samsung,88362,4733924
chandigarh,2021,2,Vivo,81826,4733924
chandigarh,2021,2,Oppo,60671,4733924
chandigarh,2021,2,Apple,35361,4733924
chandigarh,2021,2,Realme,19398,4733924
chandigarh,2021,2,OnePlus,11907,4733924
chandigarh,2021,2,Motorola,8043,4733924
chandigarh,2021,2,Huawei,5918,4733924
chandigarh,2021,2,HMD Global,4599,4733924
chandigarh,2021,2,Others,30726,4733924
chandigarh,2021,3,Xiaomi,107815,6378807
chandigarh,2021,3,Samsung,92724,6378807
chandigarh,2021,3,Vivo,89865,6378807
chandigarh,2021,3,Oppo,66039,6378807
chandigarh,2021,3,Apple,37880,6378807
chandigarh,2021,3,Realme,22934,6378807
chandigarh,2021,3,OnePlus,13193,6378807
chandigarh,2021,3,Motorola,8166,6378807
chandigarh,2021,3,Huawei,5900,6378807
chandigarh,2021,3,HMD Global,4496,6378807
chandigarh,2021,3,Others,31451,6378807
chandigarh,2021,4,Xiaomi,112958,11603954
chandigarh,2021,4,Vivo,97127,11603954
chandigarh,2021,4,Samsung,97097,11603954
chandigarh,2021,4,Oppo,71275,11603954
chandigarh,2021,4,Apple,41698,11603954
chandigarh,2021,4,Realme,27098,11603954
chandigarh,2021,4,OnePlus,14380,11603954
chandigarh,2021,4,Motorola,8240,11603954
chandigarh,2021,4,Huawei,5797,11603954
